,Infected asymptomatic,Infected symptomatic,Critical Cases,Diseased,Susceptible,Isolated,Recovered,total infected,accumulated cases,critical cases recovery rate,death rate,deimmunization rate,infected asymptomatic recovery rate,infected critical case rate,infected symptomatic recovery rate,infection rate,infection rate asymptomatic self,infection rate quarantined self,infection rate symptomatic self,isolated recovery rate,isolation rate asymptomatic,isolation rate symptomatic,isolated critical case rate,symptomatic rate,new cases,contact infectivity asymptomatic self,contact infectivity quarantine self,contact infectivity symptomatic self,fraction of symptomatic,non controlled population,incidence per 100000,case fatality rate,total infection rate,contacts per person symptomatic self,init total population
88.0,276916.7269383743,261371.99911740253,103608.36024487275,146399.05364584018,661878.8757815935,0.0,6549825.984271915,538288.7260557768,4957431.942712133,6216.5016146923645,4144.33440979491,18193.961067421984,13845.836346918713,5227.439982348051,47046.959841132455,13054.057628331972,8868.65243215821,0.0,4185.405196173762,0.0,0.0,0.0,0.0,27691.672693837427,27691.672693837427,0.375,0.03749999999999999,0.1875,0.4855609758587429,7749993.586109285,61967.891537915224,0.029531228131343255,13054.057628331972,15.0,8000001
89.0,249892.24133099974,237789.82882841726,98491.64020479064,150442.51985368785,667655.5504601672,0.0,6595729.2193219345,487682.070159417,4983769.227218528,5909.498412287438,3939.6656081916262,18321.47005367204,12494.612066549988,4755.796576568346,42802.169189115106,11912.366221136417,8071.886040988152,0.0,3840.480180148266,0.0,0.0,0.0,0.0,24989.224133099975,24989.224133099975,0.375,0.03749999999999999,0.1875,0.48759190336992875,7751066.839941518,62297.107553093156,0.03018649399576046,11912.366221136417,15.0,8000001
90.0,225632.28341797696,216165.52357164287,93431.88851104201,154282.32719359043,674633.0754902891,0.0,6635855.90181545,441797.80698961986,5007542.588521836,5605.91331066252,3737.2755404416807,18432.933060598472,11281.614170898847,4323.310471432857,38909.79424289572,10890.42563572822,7363.262876213478,0.0,3527.1627595147415,0.0,0.0,0.0,0.0,22563.228341797694,22563.228341797694,0.375,0.03749999999999999,0.1875,0.48928609457022887,7752286.784295359,62594.27453223863,0.030809988026309056,10890.42563572822,15.0,8000001
91.0,203855.26050612686,196381.38797688406,88459.85600572264,157921.37791207514,682684.1257876493,0.0,6670698.9918115325,400236.64848301094,5029014.395836003,5307.591360343358,3538.394240228906,18529.7194216987,10192.763025306343,3927.6277595376814,35348.649835839125,9972.85709510676,6730.828044081351,0.0,3242.0290510254085,0.0,0.0,0.0,0.0,20385.526050612687,20385.526050612687,0.375,0.03749999999999999,0.1875,0.49066318319727775,7753619.766082193,62862.67209011602,0.03140205326173518,9972.85709510676,15.0,8000001
92.0,184305.71258233965,178316.75173737833,83601.089861388,161363.70030574471,691696.8561134539,0.0,6700716.889399685,362622.46431971795,5048420.157994891,5016.06539168328,3344.04359445552,18613.10247055468,9215.285629116983,3566.3350347475666,32097.0153127281,9146.681191588446,6164.559318658318,0.0,2982.1218729301286,0.0,0.0,0.0,0.0,18430.571258233966,18430.571258233966,0.375,0.03749999999999999,0.1875,0.4917421541213716,7755036.209832856,63105.24408678062,0.03196320735115566,9146.681191588446,15.0,8000001
93.0,166752.6891925144,161850.80796719863,78876.40070018766,164614.24973721616,701572.6267505576,0.0,6726334.225652315,328603.49715971306,5065971.058399497,4732.58404201126,3155.0560280075065,18684.261737923098,8337.63445962572,3237.0161593439725,29133.145434095757,8400.88660623981,5656.012670429285,0.0,2744.8739358105254,0.0,0.0,0.0,0.0,16675.26891925144,16675.26891925144,0.375,0.03749999999999999,0.1875,0.49254134349195117,7756510.349562585,63324.63031441492,0.032494115706461046,8400.88660623981,15.0,8000001
94.0,150987.99254966064,146864.78203994862,74302.33271467792,167678.72844060653,712224.1203557119,0.0,6747943.043899386,297852.77458960924,5081856.320201907,4458.139962880675,2972.093308587117,18744.286233053852,7549.399627483032,2937.2956407989723,26435.66076719075,7726.082728151818,5198.038176573579,0.0,2528.044551578239,0.0,0.0,0.0,0.0,15098.799254966065,15098.799254966065,0.375,0.03749999999999999,0.1875,0.4930784419997546,7758019.938844707,63523.196062124334,0.03299556655587313,7726.082728151818,15.0,8000001
95.0,136824.37530044693,133243.54461455767,69891.62485843421,170563.42399015598,723573.7756388177,0.0,6765904.25559758,270067.91991500463,5096245.392952819,4193.497491506053,2795.6649943373686,18794.178487771056,6841.218765022347,2664.8708922911537,23983.838030620384,7114.219283435527,4784.551689242677,0.0,2329.6675941928506,0.0,0.0,0.0,0.0,13682.437530044694,13682.437530044694,0.375,0.03749999999999999,0.1875,0.4933704997486998,7759545.951151403,63703.05944902781,0.03346844801194506,7114.219283435527,15.0,8000001
96.0,124093.75501104217,120876.76866585742,65653.65434398771,173275.06589268558,735552.4783734808,0.0,6780549.277712939,244970.5236768996,5109289.959422893,3939.2192606392628,2626.1461737595087,18834.859104758165,6204.687750552109,2417.5353733171487,21757.818359854336,6558.35950600232,4410.350742724329,0.0,2148.0087632779905,0.0,0.0,0.0,0.0,12409.375501104218,12409.375501104218,0.375,0.03749999999999999,0.1875,0.49343393177085304,7761072.2797633195,63866.1165095216,0.033913727204524804,6558.35950600232,15.0,8000001
97.0,112645.48759228065,109659.71689133717,61594.856291977696,175820.69946716583,748098.4620795642,0.0,6792181.777677667,222305.20448361782,5121125.7664902825,3695.6913775186613,2463.794251679108,18867.171604660187,5632.274379614033,2193.1943378267433,19738.749040440693,6052.49612261202,4070.9656257556207,0.0,1981.5304968563999,0.0,0.0,0.0,0.0,11264.548759228066,11264.548759228066,0.375,0.03749999999999999,0.1875,0.49328452361725184,7762585.444240849,64014.064079370524,0.034332431477788715,6052.49612261202,15.0,8000001
98.0,102344.72708887281,99493.73330217086,57719.11548535072,178207.5759715119,761156.3801453592,0.0,6801079.468006727,201838.46039104369,5131874.287443497,3463.146929121043,2308.764619414029,18891.8874111298,5117.23635444364,1989.8746660434176,17908.871994390756,5591.4016118249765,3762.5384673457224,0.0,1828.8631444792538,0.0,0.0,0.0,0.0,10234.47270888728,10234.47270888728,0.375,0.03749999999999999,0.1875,0.4929374367472423,7764074.30854313,64148.42057449114,0.03472563160939939,5591.4016118249765,15.0,8000001
99.0,93070.8883418775,90286.5013679762,54028.127862618465,180443.05780927432,774676.5186648305,0.0,6807495.905953416,183357.38970985368,5141644.22522604,3241.6876717571076,2161.1251145047386,18909.7108498706,4653.5444170938745,1805.7300273595242,16251.570246235719,5170.505938303385,3481.7246936277047,0.0,1688.7812446756802,0.0,0.0,0.0,0.0,9307.088834187749,9307.088834187749,0.375,0.03749999999999999,0.1875,0.49240721364350976,7765529.8143281,64270.5447815074,0.035094426978043505,5170.505938303385,15.0,8000001
100.0,84716.22108600303,81952.1208749557,50521.730698121195,182534.5375812434,788614.1252471588,0.0,6811662.264512507,166668.34196095873,5150532.867387277,3031.3038418872716,2020.869227924848,18921.2840680903,4235.811054300151,1639.0424174991142,14751.381757492025,4785.796349197177,3225.6123978100754,0.0,1560.1839513871016,0.0,0.0,0.0,0.0,8471.622108600302,8471.622108600302,0.375,0.03749999999999999,0.1875,0.4917077827182837,7766944.7317206245,64381.652794634356,0.0354399325819346,4785.796349197177,15.0,8000001
101.0,77184.49835326815,74411.04668823666,47198.20142345309,184489.3697256479,802928.8338251609,0.0,6813789.049984224,151595.5450415048,5158627.304063991,2831.892085407185,1887.9280569381237,18927.191805511735,3859.2249176634077,1488.2209337647332,13393.988403882599,4433.73492025976,2991.6560952924065,0.0,1442.0788249673528,0.0,0.0,0.0,0.0,7718.449835326815,7718.449835326815,0.375,0.03749999999999999,0.1875,0.4908524631635047,7768313.42885089,64482.833240445725,0.03576326779418748,4433.73492025976,15.0,8000001
102.0,70389.81807119749,67589.92483450013,44054.52579525575,186314.81350434903,817584.1692956215,0.0,6814067.748499069,137979.7429056976,5166005.520395807,2643.271547715345,1762.18103181023,18927.96596805297,3519.4909035598744,1351.7984966900026,12166.186470210023,4111.19041394246,2777.622066646761,0.0,1333.5683472956987,0.0,0.0,0.0,0.0,7038.981807119749,7038.981807119749,0.375,0.03749999999999999,0.1875,0.4898539699461139,7769631.660700388,64575.060933064975,0.0360655467302083,4111.19041394246,15.0,8000001
103.0,64255.51404129536,61421.35465800702,41086.63665677754,188017.98613193948,832547.1188663408,0.0,6812672.38964563,125676.86869930237,5172737.37452429,2465.1981994066523,1643.4654662711018,18924.08997123786,3212.775702064768,1228.4270931601404,11055.843838441262,3815.3817064904056,2581.5430657669867,0.0,1233.8386407234188,0.0,0.0,0.0,0.0,6425.551404129536,6425.551404129536,0.375,0.03749999999999999,0.1875,0.48872441916869597,7770896.377211273,64659.20909915248,0.0363478700963879,3815.3817064904056,15.0,8000001
104.0,58713.17073428526,55843.60015055878,38289.62491404659,189605.82490240823,847787.7594189179,0.0,6809761.019879776,114556.77088484404,5178885.47185125,2297.3774948427954,1531.5849965618636,18916.002832999377,2935.658536714263,1116.8720030111756,10051.84802710058,3543.8305930606075,2401.680622956701,0.0,1142.1499701039063,0.0,0.0,0.0,0.0,5871.317073428526,5871.317073428526,0.375,0.03749999999999999,0.1875,0.4874753340131634,7772105.550183538,64736.06030613309,0.036611318387512345,3543.8305930606075,15.0,8000001
105.0,53701.73529122992,50800.268804746476,35657.924586497604,191085.0572379657,863278.9321477,0.0,6805477.081931854,104502.00409597639,5184505.945618884,2139.4754751898563,1426.3169834599043,18904.10300536626,2685.086764561496,1016.0053760949297,9144.048384854366,3294.322218575087,2236.4935295611995,0.0,1057.8286890138875,0.0,0.0,0.0,0.0,5370.173529122992,5370.173529122992,0.375,0.03749999999999999,0.1875,0.48611765146714947,7773258.01817553,64806.31621944651,0.03685694630159317,3294.322218575087,15.0,8000001
106.0,49166.7195823531,46239.97238087869,33185.47392535224,192462.17766195553,878995.9573026635,0.0,6799950.699146789,95406.69196323179,5189649.153183313,1991.1284355211344,1327.4189570140898,18888.751942074414,2458.335979117655,924.7994476175738,8323.195028558164,3064.8717308101636,2084.611372639721,0.0,980.2603581704424,0.0,0.0,0.0,0.0,4916.67195823531,4916.67195823531,0.375,0.03749999999999999,0.1875,0.4846617300042101,7774353.348412684,64870.60630596563,0.037085778244546626,3064.8717308101636,15.0,8000001
107.0,45059.48500250699,42115.98070668414,30865.854645115953,193743.43077877094,894916.3831256354,0.0,6793299.865741275,87175.46570919114,5194360.296627146,1851.9512787069573,1234.6341858046383,18870.277404836877,2252.9742501253495,842.3196141336828,7580.876527203145,2853.6960296771645,1944.81221127837,0.0,908.8838183987945,0.0,0.0,0.0,0.0,4505.948500250699,4505.948500250699,0.375,0.03749999999999999,0.1875,0.4831173583537706,7775391.714576102,64929.495591652376,0.03729880480269618,2853.6960296771645,15.0,8000001
108.0,41336.602763815856,38385.876948195495,28692.411304127163,194934.79942549803,911019.7640873323,0.0,6785631.54547102,79722.47971201135,5198679.975626946,1721.5446782476297,1147.6964521650866,18848.97651519728,2066.8301381907927,767.7175389639099,6909.457850675189,2659.189707497288,1816.0036630773575,0.0,843.1860444199305,0.0,0.0,0.0,0.0,4133.660276381585,4133.660276381585,0.375,0.03749999999999999,0.1875,0.48149376545812717,7776373.789270364,64983.49157240039,0.037496980067904535,2659.189707497288,15.0,8000001
109.0,37959.28269966085,35011.22061202968,26658.352815432325,196041.99724049817,927287.4643564667,0.0,6777042.682275902,72970.50331169053,5202644.679778833,1599.5011689259395,1066.3341126172932,18825.118561877505,1897.9641349830424,700.2244122405937,6302.019710165343,2479.9044509938203,1697.2068099687642,0.0,782.6976410250561,0.0,0.0,0.0,0.0,3795.928269966085,3795.928269966085,0.375,0.03749999999999999,0.1875,0.4797996316741942,7777300.649944059,65033.050368104115,0.03768121970782599,2479.9044509938203,15.0,8000001
110.0,34892.86395860467,31957.222785022048,24756.8379824738,197070.46497177024,943702.483100752,0.0,6767621.127201365,66850.08674362671,5206287.226904042,1485.410278948428,990.2735192989521,18798.94757555935,1744.6431979302336,639.144455700441,5752.300101303968,2314.5313159797633,1587.5424445428614,0.0,726.9888714369022,0.0,0.0,0.0,0.0,3489.286395860467,3489.286395860467,0.375,0.03749999999999999,0.1875,0.4780431012390384,7778173.697045743,65078.58220147775,0.037852399681943726,2314.5313159797633,15.0,8000001
111.0,32106.36139706526,29192.43671775826,22981.046845628287,198025.36992163726,960249.2987640998,0.0,6757446.486353802,61298.79811482352,5209637.153215,1378.8628107376971,919.2418738251315,18770.684684316115,1605.3180698532628,583.8487343551653,5254.638609196487,2161.8853976539517,1486.219267518755,0.0,675.6661301351966,0.0,0.0,0.0,0.0,3210.6361397065257,3210.6361397065257,0.375,0.03749999999999999,0.1875,0.47623179598196447,7778994.583232725,65120.45627513047,0.03801135551243348,2161.8853976539517,15.0,8000001
112.0,29572.061942868968,26688.46575395009,21324.23950375769,198911.60799337455,976913.7299092921,0.0,6746590.894896751,56260.52769681906,5212721.060625916,1279.4543702254614,852.9695801503076,18740.530263602086,1478.6030971434484,533.7693150790019,4803.923835711017,2020.89250885931,1392.5237186187408,0.0,628.3687902405692,0.0,0.0,0.0,0.0,2957.206194286897,2957.206194286897,0.375,0.03749999999999999,0.1875,0.4743728302331413,7779765.152502863,65159.00511294832,0.038158882027247834,2020.89250885931,15.0,8000001
113.0,27265.165674971548,24419.689746167795,19779.803946019674,199733.8078694416,993682.8105805813,0.0,6735119.722182812,51684.85542113934,5215562.9259424275,1186.7882367611805,791.192157840787,18708.665894952257,1363.2582837485775,488.3937949233559,4395.544154310203,1890.5775502247766,1305.811180607768,0.0,584.7663696170086,0.0,0.0,0.0,0.0,2726.516567497155,2726.516567497155,0.375,0.03749999999999999,0.1875,0.4724728268501653,7780487.3881845325,65194.528424964294,0.03829573350097212,1890.5775502247766,15.0,8000001
114.0,25163.4668314277,22363.01043613257,18341.294298102686,200496.33690980845,1010544.6784415884,0.0,6723092.213082933,47526.47726756027,5218184.376162396,1100.477657886161,733.6517719241075,18675.25614745259,1258.173341571385,447.2602087226513,4025.341878503862,1770.0543134734028,1225.4983425563983,0.0,544.5559709170045,0.0,0.0,0.0,0.0,2516.34668314277,2516.34668314277,0.375,0.03749999999999999,0.1875,0.47053793425999807,7781163.368792081,65227.29654861787,0.038422624126834566,1770.0543134734028,15.0,8000001
115.0,23247.070407214327,20497.615777325038,17002.460757433873,201203.30841247464,1027488.4741929931,0.0,6710562.070452552,43744.686184539365,5220604.933663551,1020.1476454460324,680.098430297355,18640.450195701535,1162.3535203607164,409.9523155465008,3689.570839918507,1658.5165052418824,1151.0565457730086,0.0,507.459959468874,0.0,0.0,0.0,0.0,2324.707040721433,2324.707040721433,0.375,0.03749999999999999,0.1875,0.46857384439460187,7781795.2308300845,65257.5535136002,0.0385402287606698,1658.5165052418824,15.0,8000001
116.0,21498.140428797535,18804.762807783613,15757.272366393709,201858.5899267659,1044504.2509817213,0.0,6697577.98348853,40302.90323658114,5222842.234640891,945.4363419836225,630.2908946557484,18604.38328746814,1074.9070214398766,376.09525615567225,3384.857305401051,1555.2298158287329,1082.0059661377293,0.0,473.2238496910036,0.0,0.0,0.0,0.0,2149.8140428797533,2149.8140428797533,0.375,0.03749999999999999,0.1875,0.46658581138431166,7782385.137706833,65285.51977232117,0.038649183884576055,1555.2298158287329,15.0,8000001
117.0,19900.67638929343,17267.57841554075,14599.93365299827,202465.81235358934,1061582.8926865896,0.0,6684184.10650198,37168.25480483418,5224912.223785278,875.9960191798962,583.9973461199309,18567.17807361661,995.0338194646714,345.35156831081497,3108.164114797335,1459.5248872005445,1017.9105111850006,0.0,441.6143760155438,0.0,0.0,0.0,0.0,1990.0676389293428,1990.0676389293428,0.375,0.03749999999999999,0.1875,0.4645786708633652,7782935.253993403,65311.394633391654,0.03875008874444009,1459.5248872005445,15.0,8000001
118.0,18440.314694708108,15870.877156539036,13524.896056089989,203028.37960575728,1078716.0401108863,0.0,6670420.492376011,34311.191851247146,5226829.327861391,811.4937633653992,540.9958422435996,18528.945812155587,922.0157347354054,317.4175431307807,2856.757888177027,1370.7910587907666,958.3733303530474,0.0,412.41772843771906,0.0,0.0,0.0,0.0,1844.0314694708109,1844.0314694708109,0.375,0.03749999999999999,0.1875,0.46255685973677885,7783447.724338144,65335.35843134758,0.03884350662140873,1370.7910587907666,15.0,8000001
119.0,17104.152307539076,14600.995167261724,12526.864947530506,203549.47863609332,1095896.0242353561,0.0,6656323.484706214,31705.1474748008,5228606.610544919,751.6118968518304,501.0745979012203,18489.78745751726,855.2076153769538,292.0199033452345,2628.1791301071107,1288.4707892764034,903.0328532421407,0.0,385.4379360342626,0.0,0.0,0.0,0.0,1710.4152307539075,1710.4152307539075,0.375,0.03749999999999999,0.1875,0.4605244362564966,7783924.6564163705,65357.57446211467,0.038929966202769964,1288.4707892764034,15.0,8000001
120.0,15880.590079488959,13445.639147125023,11600.802967560187,204032.08967160658,1113115.805789414,0.0,6641926.072344798,29326.22922661398,5230255.910612911,696.0481780536112,464.0321187024075,18449.794645402217,794.029503974448,268.9127829425005,2420.215046482504,1212.05466852955,851.5592842095901,0.0,360.49538431995995,0.0,0.0,0.0,0.0,1588.059007948896,1588.059007948896,0.375,0.03749999999999999,0.1875,0.45848510025703915,7784368.107360826,65378.19071038755,0.039009963022573584,1212.05466852955,15.0,8000001
121.0,14759.193541384391,12393.74935705628,10741.9303014384,204478.99651890647,1130368.9204875245,0.0,6627258.209793682,27152.94289844067,5231787.965344126,644.515818086304,429.67721205753605,18409.05058276023,737.9596770692195,247.87498714112562,2230.8748842701307,1141.076947039407,803.651492743467,0.0,337.42545429593997,0.0,0.0,0.0,0.0,1475.919354138439,1475.919354138439,0.375,0.03749999999999999,0.1875,0.4564422134061949,7784780.073179647,65397.3413921339,0.03908396094669648,1141.076947039407,15.0,8000001
122.0,13730.569167241232,11435.375581053559,9945.72244555812,204892.79682955542,1147649.4293541184,0.0,6612347.106622462,25165.94474829479,5233212.520775544,596.7433467334872,397.82889782232485,18367.63085172906,686.5284583620617,228.70751162107118,2058.3676045896405,1075.1115208630429,759.0342482497764,0.0,316.07727261326653,0.0,0.0,0.0,0.0,1373.0569167241233,1373.0569167241233,0.375,0.03749999999999999,0.1875,0.4543988193341481,7785162.480724875,65415.14833280077,0.03915239368096425,1075.1115208630429,15.0,8000001
123.0,12786.254352658749,10561.565019214979,9207.905939140333,205275.91223453873,1164951.873626309,0.0,6597217.488828129,23347.819371873728,5234538.430274107,552.47435634842,368.31623756561333,18325.604135633694,639.3127176329374,211.23130038429957,1901.0817034586962,1013.7683190480461,717.4557555194858,0.0,296.31256352856036,0.0,0.0,0.0,0.0,1278.6254352658748,1278.6254352658748,0.375,0.03749999999999999,0.1875,0.4523576635143115,7785517.181826312,65431.72219946106,0.03921566628440809,1013.7683190480461,15.0,8000001
124.0,11918.619547360731,9764.261117636659,8524.452472957762,205630.59827477892,1182271.2337807368,0.0,6581891.834806523,21682.880664997392,5235773.742716708,511.4671483774658,340.97809891831054,18283.032874462566,595.9309773680366,195.2852223527332,1757.5670011745988,956.690047841644,678.685453501106,0.0,278.00459434053795,0.0,0.0,0.0,0.0,1191.8619547360731,1191.8619547360731,0.375,0.03749999999999999,0.1875,0.45032121278050824,7785845.949252257,65447.16360306341,0.03927415667279818,956.690047841644,15.0,8000001
125.0,11120.7811597585,9036.212387897236,7891.571728847519,205958.9540699218,1199602.8922805602,0.0,6566390.58837301,20156.993547655737,5236925.781424435,473.49430373085113,315.6628691539008,18239.973856591696,556.039057987925,180.72424775794474,1626.5182298215027,903.5492521489681,642.5120453233689,0.0,261.03720682559924,0.0,0.0,0.0,0.0,1112.07811597585,1112.07811597585,0.375,0.03749999999999999,0.1875,0.44829167437760825,7786150.474201227,65461.56408510992,0.03932821710028155,903.5492521489681,15.0,8000001
126.0,10386.52400987235,8370.890322816544,7305.703252546608,206262.9316807428,1216942.5996819837,0.0,6550732.3510520365,18757.414332688895,5238001.214866873,438.3421951527965,292.2281301018644,18196.478752922325,519.3262004936175,167.41780645633088,1506.760258106978,854.0456598587577,608.7417319776482,0.0,245.30392788110947,0.0,0.0,0.0,0.0,1038.652400987235,1038.652400987235,0.375,0.03749999999999999,0.1875,0.44627101445578443,7786432.365066709,65475.00700146004,0.03937817560929777,854.0456598587577,15.0,8000001
127.0,9710.232247714,7762.41557290045,6763.507617104624,206544.34513171163,1234286.4437777821,0.0,6534934.055652786,17472.64782061445,5239006.120036755,405.81045702627745,270.54030468418495,18152.594599035518,485.5116123857,155.248311458009,1397.234803122081,807.9037790022721,577.1966258320232,0.0,230.707153170249,0.0,0.0,0.0,0.0,971.0232247714,971.0232247714,0.375,0.03749999999999999,0.1875,0.4442609759318936,7786693.147251183,65487.5683145134,0.03942433744098443,807.9037790022721,15.0,8000001
128.0,9086.827779091136,7205.49160715843,6261.8570942775,206804.87906974315,1251630.8214888042,0.0,6519011.122960926,16292.319386249566,5239946.039293534,375.71142565665,250.47428377110003,18108.364230447016,454.3413889545568,144.1098321431686,1296.9884892885175,764.8707213978189,547.7133233304905,0.0,217.15739806732833,0.0,0.0,0.0,0.0,908.6827779091136,908.6827779091136,0.375,0.03749999999999999,0.1875,0.44226309565473776,7786934.26383598,65499.31730375451,0.03946698640004034,764.8707213978189,15.0,8000001
129.0,8511.715351407185,6695.345141157218,5797.826016381453,207046.09704315622,1268972.4132440463,0.0,6502977.603203854,15207.060492564404,5240826.031383901,347.86956098288715,231.91304065525816,18063.82667556626,425.5857675703593,133.90690282314435,1205.1621254082993,724.7142295769822,520.1416189311005,0.0,204.57261064588172,0.0,0.0,0.0,0.0,851.1715351407186,851.1715351407186,0.375,0.03749999999999999,0.1875,0.44027872082385366,7787157.076940464,65510.31720350912,0.03950638616952589,724.7142295769822,15.0,8000001
130.0,7980.733549922818,6227.672673049973,5368.680980603576,207269.4493915436,1286308.1596160845,0.0,6486846.303788797,14208.406222972792,5241650.717267697,322.12085883621455,214.74723922414304,18019.017510524434,399.0366774961409,124.55345346099948,1120.9810811489951,687.2208864840034,494.3433446365526,0.0,192.8775418474507,0.0,0.0,0.0,0.0,798.0733549922818,798.0733549922818,0.375,0.03749999999999999,0.1875,0.4383090246238027,7787362.869627854,65520.625775767985,0.03954278157236438,687.2208864840034,15.0,8000001
131.0,7490.111041514501,5798.592524042168,4971.871021268916,207476.28074280682,1303635.2400019928,0.0,6470628.904668374,13288.703565556669,5242424.3213069225,298.31226127613496,198.87484085075664,17973.969179634372,374.50555207572506,115.97185048084336,1043.7466543275902,652.1944897631317,470.191321436339,0.0,182.00316832679266,0.0,0.0,0.0,0.0,749.0111041514501,749.0111041514501,0.375,0.03749999999999999,0.1875,0.4363550210474774,7787552.848235924,65530.29582504956,0.039576399777399844,652.1944897631317,15.0,8000001
132.0,7036.427479472437,5404.601832745891,4605.017852626502,207667.83711816196,1320951.0531606025,0.0,6454336.06255639,12441.029312218328,5243150.708313081,276.3010711575901,184.20071410506006,17928.71128487886,351.82137397362186,108.09203665491785,972.8283298942604,619.45457446156,447.5684106649592,0.0,171.88616379660078,0.0,0.0,0.0,0.0,703.6427479472437,703.6427479472437,0.375,0.03749999999999999,0.1875,0.43441757889261096,7787728.1450292105,65539.37566149156,0.03960745144878288,619.45457446156,15.0,8000001
133.0,6616.578550464336,5042.538002769216,4265.90626494413,207845.2726496298,1338253.1994354802,0.0,6437977.50509671,11659.116553233553,5243833.416892975,255.9543758966478,170.63625059776524,17883.27084749086,330.8289275232168,100.85076005538433,907.6568404984589,588.8350697277435,426.36665473078847,0.0,162.46841499695506,0.0,0.0,0.0,0.0,661.6578550464336,661.6578550464336,0.375,0.03749999999999999,0.1875,0.4324974349253514,7787889.821085424,65547.9095176735,0.03963613183821928,588.8350697277435,15.0,8000001
134.0,6227.744704474202,4709.544149486951,3952.4747397311585,208009.6559174898,1355539.4645095747,0.0,6421562.115979243,10937.288853961152,5244475.689484064,237.1484843838695,158.09898958924634,17837.672544386787,311.3872352237101,94.19088298973902,847.7179469076513,560.1830766170924,406.48649792166987,0.0,153.6965786954225,0.0,0.0,0.0,0.0,622.7744704474202,622.7744704474202,0.375,0.03749999999999999,0.1875,0.4305952062134025,7788038.869342779,65555.93792405855,0.039662621820247816,560.1830766170924,15.0,8000001
135.0,5867.363161220113,4403.038135167475,3662.8063354095834,208161.97591751837,1372807.8045523048,0.0,6405098.01189838,10270.401296387588,5245080.499427244,219.768380124575,146.51225341638334,17791.938921939945,293.36815806100566,88.06076270334951,792.5468643301455,533.3577554624031,387.8360790767248,0.0,145.52167638567832,0.0,0.0,0.0,0.0,586.7363161220113,586.7363161220113,0.375,0.03749999999999999,0.1875,0.4287114016388198,7788176.217747072,65563.4980474033,0.039687088871228834,533.3577554624031,15.0,8000001
136.0,5533.102833075642,4120.684821503336,3395.119882426905,208303.14766963417,1390056.3326331696,0.0,6388592.61216019,9653.787654578977,5245650.575386645,203.70719294561428,135.8047952970762,17746.09058933386,276.6551416537821,82.41369643006672,741.7232678706005,508.22931245225254,370.33058885458877,0.0,137.89872359766375,0.0,0.0,0.0,0.0,553.3102833075642,553.3102833075642,0.375,0.03749999999999999,0.1875,0.4268464326070831,7788302.732447939,65570.62399600506,0.03970968799313908,508.22931245225254,15.0,8000001
137.0,5222.8418455899355,3860.371205193911,3147.7615163793416,208434.0174809234,1407283.3062879439,0.0,6372052.70166397,9083.213050783846,5246188.423392087,188.8656909827605,125.91046065517367,17700.14639351103,261.14209227949675,77.20742410387822,694.866816934904,484.6780761094981,353.8916851474342,0.0,130.78639096206385,0.0,0.0,0.0,0.0,522.2841845589935,522.2841845589935,0.375,0.03749999999999999,0.1875,0.42500062297457347,7788419.221002698,65577.3470952327,0.03973056258359738,484.6780761094981,15.0,8000001
138.0,4934.647372963,3620.1841356859486,2919.1965689488925,208555.36787698156,1424487.116134239,0.0,6355484.487911184,8554.83150864895,5246696.346749729,175.15179413693355,116.76786275795571,17654.123577531067,246.73236864815,72.40368271371898,651.6331444234708,462.5936552926587,338.44696090535564,0.0,124.14669438730307,0.0,0.0,0.0,0.0,493.4647372963,493.4647372963,0.375,0.03749999999999999,0.1875,0.4231742182211229,7788526.435554072,65583.69613640959,0.039749845253800396,462.5936552926587,15.0,8000001
139.0,4666.75753785385,3398.3903446533914,2708.0018291358156,208667.92221615126,1441666.2754429276,0.0,6338893.6526292795,8065.147882507242,5247176.464039813,162.48010974814892,108.32007316543263,17608.03792397022,233.33787689269252,67.96780689306783,611.7102620376105,441.87417117103445,323.9294592618586,0.0,117.94471190917584,0.0,0.0,0.0,0.0,466.67575378538504,466.67575378538504,0.375,0.03749999999999999,0.1875,0.4213673938979184,7788625.075954715,65589.69760178546,0.03976765859623813,441.87417117103445,15.0,8000001
140.0,4417.565153181943,3193.4185444713194,2512.858181197069,208772.34900161438,1458819.4105806462,0.0,6322285.398538896,7610.983697653262,5247630.725396819,150.77149087182414,100.51432724788276,17561.903884830266,220.87825765909716,63.86837088942639,574.8153380048375,422.42555636301887,310.2772314007262,0.0,112.1483249622927,0.0,0.0,0.0,0.0,441.7565153181943,441.7565153181943,0.375,0.03749999999999999,0.1875,0.41958026338382043,7788715.792817196,65595.37586803826,0.03978411590419737,422.42555636301887,15.0,8000001
141.0,4185.603108570439,3003.8433780006653,2332.543620710067,208869.2659064476,1475945.2522464455,0.0,6305664.491739833,7189.446486571104,5248060.927246303,139.95261724260402,93.30174482840269,17515.734699277313,209.28015542852194,60.076867560013305,540.6918080401198,404.16091508735923,297.4329330880204,0.0,106.72798199933884,0.0,0.0,0.0,0.0,418.5603108570439,418.5603108570439,0.375,0.03749999999999999,0.1875,0.4178128849851558,7788799.19047285,65600.75339048462,0.03979932184515298,404.16091508735923,15.0,8000001
